,file_name,Subject1,Subject2,n_success,n_failures,norm_score,skill,task_score,max_seq,avg_seq,bounce_hull,bounce_std,bounce_sp_entropy,bounce_sc_entropy,rt_lyp,samp_en,std_rt,avg_p1,avg_p2,avg_p3,var_p1,var_p2,var_p3,avg_start_fs,std_start_fs,p1_on,p1_off,p1_dn,p1_mda,p1_md,p1_mid,p1_mad,p1_mm,p1_sm,p1_gm,p1_occ,p1_sampen,p1_std,p2_on,p2_off,p2_dn,p2_mda,p2_md,p2_mid,p2_mad,p2_mm,p2_sm,p2_gm,p2_occ,p2_sampen,p2_std,fsp3_on,fsp3_off,fsp3_dn,fsp3_mfs,fsp3_mifs,fsp3_occ,fsp3_sampen,fsp3_std,percentage
38,2022-12-19_A_T05,SE019B,,128,9,8.627564707,1277.338877,1.3793,40,12.8,480210.1104,182.983105,0.565864849,0.590616448,0.167109072,1.185885686,8.491723912,41.46875,26.265625,33.015625,6.914587727,6.079530686,5.19612893,51.8671875,7.072582509,350.952381,289.2063492,61.74603175,8.090734921,6.181635005,4.66231792,8.119282188,331.6898263,2183.398935,21.49769017,0.984375,1.034001848,83.18490182,156.5420561,99.71962617,56.82242991,8.472419363,10.95723111,5.434266142,17.04703543,234.9350112,1460.431333,13.45915455,0.8359375,1.280542533,53.79265843,366.3302752,211.9266055,154.4036697,5.412206857,3.672837801,0.8515625,0.898043059,165.1436798,95.069734
39,2022-12-21_M_T03,SE021A,,117,16,8.214721431,1285.936973,0.723235294,28,6.882352941,751577.6031,186.6539966,0.569559619,0.602232252,0.221913144,1.023972203,13.45837705,35.73504274,28.82905983,28.34188034,5.68758306,8.554791328,7.800024538,51.05982906,10.00452086,292.5,234.3965517,58.10344828,11.47580612,11.07230156,8.709022035,14.64549012,393.1456835,2534.055948,24.78418993,0.991452991,1.059391576,91.68795469,137.6415094,82.73584906,54.90566038,7.990260876,10.55904498,5.43608009,15.98347985,255.6456417,1579.629717,15.00798407,0.905982906,1.202290718,52.72842287,356.1111111,214.8611111,141.25,6.627658397,4.527018241,0.615384615,1.167240795,122.8932809,96.635282
40,2022-12-21_M_T04,SE021C,,106,14,7.731742163,1084.668161,0.793266667,30,7.066666667,502397.8931,179.101669,0.564669341,0.644737361,0.157557994,0.967853048,10.99466277,39.21698113,25.77358491,34.60377358,6.287160797,6.016146543,6.512222536,50.02830189,10.94450629,312.0754717,248.3018868,63.77358491,11.0672728,8.968274218,7.204936713,10.64939551,322.6541331,2165.797233,21.1903683,1.0,1.120930812,65.36857737,104.375,44.27083333,60.10416667,9.321846964,9.272563903,5.606991662,12.37109456,239.6796786,1590.382009,15.74230726,0.905660377,1.237081963,46.72197244,358.9473684,153.6842105,205.2631579,6.799209311,4.490386208,0.896226415,0.967252021,131.4218009,88.006488
41,2023-01-03_A_T01,SE022B,,80,19,6.289956692,809.5710472,0.4849,14,4.0,425348.6335,168.5023856,0.380727891,0.613715573,0.153321698,1.400087683,9.05645488,38.5875,27.6625,31.175,6.169873884,6.25488559,6.581745589,48.3375,8.046651089,321.1688312,265.3246753,55.84415584,12.26459657,9.212271552,6.783103832,12.78204191,248.8600553,1583.470871,14.98241945,0.9625,0.888891758,87.75665921,110.1315789,55.65789474,54.47368421,7.447190058,8.911460905,5.256590386,12.50977728,204.9892209,1239.549812,12.01277629,0.95,1.558144618,53.96132682,332.3943662,152.3943662,180.0,6.218762636,4.249181969,0.8875,0.925642837,122.7210829,96.572318
42,2023-01-16_A_T03,SE023C,,200,8,10.31758826,2201.128078,2.067666667,111,22.22222222,363890.5587,136.1361302,0.49761393,0.597031651,0.238016576,0.916097849,8.21690331,33.555,26.535,29.26,4.697549893,5.662929895,4.532372447,46.85,7.342172703,275.3,210.55,64.75,10.40469507,11.38188212,9.456794303,14.2163679,314.1306019,2135.868225,20.452688,1.0,0.931368623,56.48814035,108.9411765,53.94117647,55.0,6.690042649,9.166853637,5.039973018,13.11080723,191.9370892,1196.321951,11.40702699,0.85,1.473305738,54.4388168,318.2080925,153.9306358,164.2774566,7.730932936,5.133184352,0.865,1.173559011,88.96083335,92.565542
43,2023-01-17_A_T02,SE024B,,135,9,8.096125426,1280.879924,1.5563,49,13.5,468162.6349,158.7225053,0.538124489,0.624587292,0.299647182,1.24758608,13.58581121,41.38518519,27.13333333,39.94074074,6.627647128,6.474794434,9.102513257,54.8962963,13.47825358,375.4887218,316.2406015,59.2481203,12.93905082,9.00315881,4.611156381,15.40979809,355.4185861,2333.939658,22.45967556,0.985185185,1.06283944,79.95737742,117.6612903,61.12903226,56.53225806,8.062253961,10.45941704,6.53067358,14.27808946,207.9564923,1279.127629,12.37164597,0.918518519,1.34871165,51.07093219,417.5609756,182.1138211,235.4471545,7.736656827,6.086222033,0.911111111,0.571188773,170.43346,98.981558
44,2023-01-17_A_T03,SE024A,,66,30,3.825310807,674.4391286,0.303580645,12,2.129032258,452676.7981,181.6402498,0.569843852,0.629693475,0.087383673,0.970466466,9.260798923,39.68181818,25.59090909,33.04545455,6.448300436,6.156979958,5.998565026,48.39393939,5.948971869,299.5454545,240.0,59.54545455,11.78333998,9.243400765,7.139077048,11.82709969,370.2936784,2388.68265,22.84036729,1.0,1.093971909,102.6384035,109.0909091,50.0,59.09090909,9.001212286,8.101521969,5.673800285,10.88704798,283.9365098,1843.077781,17.62127197,0.833333333,1.256836294,61.44540007,330.7272727,140.5454545,190.1818182,6.236928977,4.387422367,0.833333333,0.835869165,134.6702124,83.199396
45,2023-01-19_A_T02,SE025A,,209,7,12.21577165,2596.328406,2.067,55,26.125,616730.0405,160.4816011,0.530535664,0.622985715,0.306350499,0.945465121,10.76596278,29.34449761,23.26315789,23.67464115,5.145349632,6.884740187,5.94467137,37.90430622,9.190718775,233.1578947,176.076555,57.08133971,8.840413968,8.509095082,6.285192251,11.1683117,258.5607338,1581.219514,15.64727383,1.0,0.996970469,60.45741866,113.5164835,59.12087912,54.3956044,7.172948271,10.95713387,7.015924974,14.79298688,195.3690233,1176.160208,11.59954047,0.870813397,1.03285202,40.14735568,244.3292683,97.98780488,146.3414634,11.64037021,8.512131602,0.784688995,1.023526321,78.76469958,93.704116
46,2023-01-26_M_T03,SE026B,,199,9,11.83653127,2483.963369,1.6052,86,19.9,327168.2378,122.2859134,0.469968874,0.647797071,0.186630696,0.254828598,15.09280902,30.15577889,25.76884422,20.96984925,5.736321223,5.391863792,8.931852294,32.91457286,9.218058456,181.3131313,116.2121212,65.1010101,11.82831966,7.501853989,5.958502295,9.099092789,373.9744669,2566.389853,25.38589792,0.994974874,0.608171064,61.30971984,70.81395349,11.10465116,59.70930233,13.8859796,12.04545324,8.562316977,15.22549412,319.11577,2093.773244,20.65243845,0.864321608,0.971907423,44.59677526,239.1150442,52.47787611,186.6371681,8.167514294,6.006474593,0.567839196,0.877985366,38.63903692,98.630328
47,2023-02-06_A_T01,SE027A,,200,7,9.454759222,2031.377528,2.551625,72,25.0,418663.6912,133.6745914,0.492022754,0.606143713,0.235783458,1.050708828,8.520233271,38.87,26.5,33.255,5.327579188,5.244997617,4.747628355,45.575,6.758281956,361.5897436,303.025641,58.56410256,14.33648733,9.933963038,6.626352377,15.22389375,324.3410718,2068.994834,19.23323295,0.975,0.905853474,79.55024793,121.1917098,60.3626943,60.82901554,9.476551299,9.162707775,5.056832407,13.09672946,296.9122791,1956.831911,17.98222013,0.965,1.378740821,52.51330484,344.3352601,166.7630058,177.5722543,6.460769389,3.955865959,0.865,1.040245624,133.857557,93.277704
48,2023-02-07_A_T01,SE028A,,239,1,12.59525826,3088.957387,9.448,239,239.0,323865.4871,127.5353454,0.475714856,0.56568672,0.207490027,0.931827202,6.754335648,31.05020921,23.958159,23.73640167,4.113147351,3.943949123,3.987634289,37.05857741,4.759126848,269.8712446,214.4635193,55.40772532,13.67565949,9.687731587,7.62719542,13.37551601,275.7886147,1690.187384,14.89740306,0.974895397,0.878396997,62.85401498,97.38916256,42.90640394,54.48275862,12.52220435,15.54479136,11.41513093,18.80872614,208.632506,1260.064109,11.42919787,0.849372385,1.320112454,49.60515309,244.7297297,138.7837838,105.9459459,10.16025915,8.979814794,0.309623431,0.981888014,93.0264813,97.557132
49,2023-02-07_A_T02,SE028B,,251,6,10.86811871,2805.051982,3.220428571,115,35.85714286,514504.3041,151.1514369,0.524726829,0.585348056,0.238337889,1.00995127,7.548130249,35.31075697,24.43027888,27.88844622,5.693975623,5.617818082,3.708972911,39.90836653,7.250468437,260.56,199.48,61.08,14.69029759,13.65032411,11.48342398,15.29060497,255.3015029,1691.274341,15.50286239,0.996015936,1.054986631,78.18750795,96.16113744,40.61611374,55.5450237,9.735845399,9.804558529,6.762178195,12.27476231,241.2821904,1476.371692,14.21237561,0.84063745,1.313628717,47.59577629,267.7604167,90.20833333,177.5520833,6.527175522,4.808218791,0.764940239,0.813613119,100.5296304,96.176538
50,2023-02-07_A_T06,SE028C,,247,3,12.2324159,3150.070995,4.98675,142,61.75,172301.8039,96.83621911,0.407459524,0.648322851,0.159467086,0.385811015,12.34952538,30.67206478,24.87044534,24.27935223,5.02239408,5.53745226,7.089287321,32.84210526,6.718408485,279.2946058,223.6929461,55.60165975,20.02397926,12.40799576,7.811482305,19.34394897,306.8256235,1875.339049,17.90543451,0.975708502,0.543914781,74.94894758,100.591133,39.408867,61.18226601,7.826586331,8.103282774,4.888105668,11.23227665,274.4786779,1820.892842,17.48391612,0.821862348,1.302807217,53.77974897,265.9895833,119.5833333,146.40625,7.983996645,5.278661527,0.777327935,1.183472123,65.62863747,97.56173
51,2023-02-08_A_T03,SE029B,,221,5,10.85536235,2469.585883,3.316333333,106,36.83333333,479999.724,138.3169577,0.500793029,0.567005997,0.219159991,0.988973568,6.927839724,35.32579186,24.59728507,28.05429864,4.304340116,5.070167548,3.046657108,41.80542986,7.338805766,287.3059361,235.2511416,52.05479452,5.440321614,4.660803684,2.802216126,7.183906602,224.5127532,1282.028362,12.66591665,0.990950226,0.842434629,55.65346557,69.4972067,16.81564246,52.68156425,10.76062986,10.63814254,8.078083986,12.77153156,174.4929405,1035.002612,10.26103116,0.809954751,0.988271609,40.40678276,251.0691824,70.75471698,180.3144654,7.846896067,6.512104579,0.719457014,0.816292159,57.47897805,96.336404
52,2023-02-15_M_T04,SE030A,,111,19,6.879533388,1092.830284,0.66865,19,5.55,542637.313,189.5900774,0.571370047,0.627748339,0.212033987,1.046496288,15.36134049,39.1981982,29.18018018,35.02702703,7.392252847,9.702046035,4.829450679,54.42342342,10.93597217,302.3636364,245.2727273,57.09090909,8.620630657,9.019697778,6.49010596,11.24376003,281.5295541,1763.316184,15.34993417,0.990990991,0.993251773,104.3414611,104.0625,48.54166667,55.52083333,8.71460925,10.7537416,7.145428707,14.02596844,220.4532162,1380.227464,12.47928694,0.864864865,1.386294361,48.76769177,344.3010753,137.4193548,206.8817204,6.633541628,4.420901379,0.837837838,0.612882817,133.8584008,86.418026
53,2023-02-15_M_T05,SE030C,,71,19,5.709893489,700.0032888,0.45535,18,3.55,364958.8367,158.2620553,0.540038896,0.642136266,0.182970628,1.230730253,13.9086486,37.12676056,29.3943662,34.49295775,7.58970685,8.157738697,4.758604481,58.25352113,9.866315307,277.1830986,215.3521127,61.83098592,12.79892989,11.13486952,9.668417431,12.26128484,285.0080146,1925.598707,17.33815382,1.0,1.265108804,90.10452613,127.0967742,71.4516129,55.64516129,9.603692538,8.91954981,6.791831902,11.38335379,232.0405463,1411.101644,12.72619295,0.873239437,1.495493653,69.31431674,370.3125,154.53125,215.78125,6.711151557,4.812872242,0.901408451,1.078077686,131.9319153,98.611164
54,2023-02-15_A_T01,SE031A,,222,0,9.404388715,4175.548589,23.606,222,222.0,312079.568,121.9232559,0.453328727,0.647900359,0.253958136,1.181686833,7.091211835,40.81531532,25.78378378,39.73423423,4.135883365,4.012155866,4.769138693,52.24774775,5.847681405,249.1324201,188.1278539,61.00456621,6.417703847,5.307328674,3.913562043,6.879229485,239.5527948,1587.198302,15.35333228,0.986486486,1.013540776,57.42317321,99.62085308,41.23222749,58.38862559,8.370377646,8.426984159,4.739665507,11.0864084,246.0280676,1551.988976,15.21515127,0.95045045,1.065340361,40.74947551,404.2465753,185.9360731,218.3105023,5.646078182,3.27623567,0.986486486,0.564128864,118.8660868,97.924862
55,2023-02-15_A_T02,SE031B,,153,14,9.423728814,1740.27974,0.983333333,36,10.2,567143.1986,182.417507,0.572811893,0.62991986,0.244735047,1.311534286,10.51512319,34.00653595,25.62091503,28.77777778,6.269019929,7.611486449,4.867153108,45.5620915,9.245263805,256.5131579,197.3684211,59.14473684,10.40500674,9.824378839,7.681096403,11.69606173,268.5173756,1743.096583,16.4936163,0.993464052,0.944276097,74.588872,81.09243697,25.37815126,55.71428571,10.94336573,11.09042031,8.48728565,13.51851077,198.1939255,1199.040807,11.16495264,0.777777778,0.995763477,55.39453475,273.5514019,103.5514019,170.0,7.894004847,6.476244894,0.699346405,1.011600912,89.08939474,93.93655
56,2023-02-27_A_T01,SE032B,,76,29,4.901960784,831.5247069,0.3196,12,2.533333333,274792.5625,149.1877473,0.521132783,0.614142422,0.199553117,0.950802784,9.766101131,35.18421053,24.28947368,31.73684211,5.215640765,4.698308177,6.048854657,44.59210526,6.493271075,208.75,155.15625,53.59375,15.49722596,8.982848233,7.262969926,10.89869901,219.5598368,1282.778909,12.51442009,0.842105263,1.110446746,91.04428867,63.7254902,10.19607843,53.52941176,11.43265656,9.117087419,7.237202672,10.99007335,182.2949367,1044.719163,10.20303441,0.671052632,0.997636371,59.14292374,318.2926829,131.2195122,187.0731707,7.301409762,5.238871288,0.539473684,1.188224447,96.42879648,93.791692
57,2023-03-09_A_T04,SE033C,,213,7,9.288065287,2141.71407,2.772375,92,26.625,482405.7511,134.2131208,0.490474206,0.645255633,0.227596477,1.045137674,8.229148373,41.30046948,25.6713615,33.9342723,6.637059828,5.543255135,3.606905097,43.16901408,8.944774616,333.1400966,280.7246377,52.41545894,12.367288,11.35927499,9.633864676,13.68606387,208.6152783,1231.777412,11.92750271,0.971830986,1.106732706,106.9619766,89.375,37.15909091,52.21590909,12.70552353,12.80822115,10.40077315,14.93201634,183.5801833,1067.577478,10.31022696,0.82629108,1.110939101,49.44184198,287.699115,144.2477876,143.4513274,9.295044063,8.265975438,0.530516432,1.024148128,119.9985642,99.367548
58,2023-03-09_A_T05,SE033B,,217,6,10.2417241,2215.388234,2.943142857,130,31.0,308487.9481,121.6564164,0.468634496,0.650861934,0.213870674,0.814462541,8.875992353,36.49769585,27.30875576,28.26267281,6.318084952,5.32203201,3.368345223,36.8,5.878775383,312.6267281,251.7511521,60.87557604,10.36561227,9.343926141,7.333673696,12.66991356,403.4018409,2611.296178,25.86254857,1.0,0.809241957,62.98279938,152.5118483,89.66824645,62.8436019,8.027002424,9.099903459,4.651132618,13.86896308,300.3257692,1997.811459,19.70353865,0.97235023,1.010285455,41.18900606,341.4356436,178.6138614,162.8217822,6.208117386,4.176933311,0.930875576,0.859340923,117.3555966,99.084908
59,2023-03-15_A_T01,SE034C,,216,7,11.09930961,2496.890279,2.35375,80,27.0,580909.7608,170.9422999,0.545488106,0.57972259,0.275052488,1.003302109,8.930658756,33.20833333,25.27314815,25.81944444,5.876674308,5.723928114,4.408513614,36.55092593,8.251666446,260.9722222,197.2222222,63.75,13.77057804,13.33030011,11.09169972,16.52763729,411.2275065,2866.958166,24.56631781,1.0,0.944625355,74.57583244,106.2921348,47.52808989,58.76404494,9.487467353,10.06234625,5.887406994,13.92775547,286.8618762,1889.836211,16.89860081,0.824074074,1.355989012,53.21953731,284.7260274,150.7534247,133.9726027,8.13778746,5.639635906,0.675925926,0.974521676,91.42768395,94.765558
60,2023-03-15_A_T02,SE034B,,243,2,10.88625892,2608.51703,7.379333333,180,81.0,406962.1271,158.2058388,0.527254897,0.585517694,0.225949481,1.006325401,7.378712138,36.21399177,26.6090535,27.48971193,5.113877041,4.418377298,3.313971099,42.27572016,7.143020637,331.446281,267.4380165,64.00826446,9.696221305,8.8685626,6.568048417,12.06872373,408.1539342,2799.580698,26.04781824,0.995884774,1.131011817,66.43812139,104.587156,43.85321101,60.73394495,13.84719893,12.96444433,8.931990548,16.18642667,297.3865906,1954.185388,18.40374488,0.897119342,1.213313658,49.97305898,250.1363636,46.27272727,203.8636364,6.088168507,3.955716391,0.905349794,0.331174632,81.76306224,92.716472
61,2023-03-15_A_T06,SE034A,,67,19,5.917889286,715.2495042,0.40555,11,3.35,567906.6634,184.421199,0.573923865,0.635934271,0.047884721,1.250418302,12.93949799,38.26865672,26.74626866,29.80597015,8.276169872,7.126455407,7.338792462,49.26865672,8.006680214,339.4029851,275.8208955,63.58208955,11.80660499,9.986495711,6.58026822,14.46649015,385.7716081,2607.755101,25.77328053,1.0,0.945085634,90.91377902,129.6428571,67.14285714,62.5,10.1562253,13.17873345,8.823807445,17.81345519,251.6428593,1708.091891,16.80937497,0.835820896,1.338285142,48.25395194,305.106383,145.106383,160.0,8.704085833,6.453084717,0.701492537,0.98394938,125.8819498,98.546648
62,2023-03-16_A_T03,SE035B,,169,11,11.16449972,2179.971828,1.179333333,55,14.08333333,585895.5713,168.7031935,0.549825237,0.569735102,0.272644252,1.06446844,8.836936878,31.49704142,24.68047337,22.59763314,5.870520335,5.935922914,4.977249456,36.40828402,7.408146964,215.9756098,155.4878049,60.48780488,10.88190427,9.154353992,7.694574245,10.67460548,259.3014576,1745.605078,17.18318339,0.970414201,1.045855936,81.83653779,77.08955224,16.56716418,60.52238806,15.03517478,13.59834614,10.96685056,15.84293767,255.2612726,1709.713376,16.83069614,0.792899408,1.135898628,45.56158088,205.5652174,39.91304348,165.6521739,9.493489426,7.989955755,0.680473373,0.611907335,44.39928813,97.584542
63,2023-03-16_A_T05,SE035A,,36,22,2.463487595,369.5322524,0.247086957,3,1.565217391,386111.8881,173.9772421,0.549736848,0.642444353,0.214375675,1.185623666,9.575359001,35.91666667,29.08333333,34.75,5.549649639,5.702704037,6.313015656,57.44444444,8.247708249,305.0,245.9090909,59.09090909,17.59986199,12.95486466,10.75526756,17.08052822,288.8016865,1859.961441,18.43984222,0.611111111,1.252762968,120.7834275,125.4285714,64.57142857,60.85714286,9.957772659,11.79454121,6.556372321,17.17531174,215.1732763,1401.745495,13.8657871,0.972222222,1.15923691,63.93491589,342.7272727,232.4242424,110.3030303,9.284308326,7.215742693,0.916666667,1.326870941,149.4845751,89.450222
64,2023-03-16_A_T06,SE035C,,170,8,9.513183393,1827.422402,1.892111111,115,18.88888889,475897.3059,146.2105319,0.510933462,0.577226591,0.21472612,1.124744429,7.960621074,36.62941176,26.65294118,32.64705882,5.239921947,4.356552556,4.417094819,44.64705882,9.215340002,292.0118343,232.7218935,59.28994083,9.980921273,10.69788829,9.127660297,11.9069023,219.7514716,1403.365571,11.65979921,0.994117647,1.137309579,66.89725303,126.4457831,67.34939759,59.09638554,7.304769185,6.499119177,4.331825102,9.271278327,227.9669846,1455.259115,12.49324816,0.976470588,1.19449406,47.66872456,356.9461078,189.760479,167.1856287,6.06474781,3.984968738,0.982352941,1.067227697,141.476187,93.220224
