,file_name,Subject1,Subject2,n_success,n_failures,norm_score,skill,task_score,max_seq,avg_seq,bounce_hull,bounce_std,bounce_sp_entropy,bounce_sc_entropy,rt_lyp,samp_en,std_rt,avg_p1,avg_p2,avg_p3,var_p1,var_p2,var_p3,avg_start_fs,std_start_fs,p1_on,p1_off,p1_dn,p1_mda,p1_md,p1_mid,p1_mad,p1_mm,p1_sm,p1_gm,p1_occ,p1_sampen,p1_std,p2_on,p2_off,p2_dn,p2_mda,p2_md,p2_mid,p2_mad,p2_mm,p2_sm,p2_gm,p2_occ,p2_sampen,p2_std,fsp3_on,fsp3_off,fsp3_dn,fsp3_mfs,fsp3_mifs,fsp3_occ,fsp3_sampen,fsp3_std,percentage
38,2022-12-19_A_T05,SE019B,,128,9,8.627564707,1277.338877,1.3793,40,12.8,480210.1104,182.983105,0.565864849,0.590616448,0.167109072,1.185885686,8.491723912,41.46875,26.265625,33.015625,6.914587727,6.079530686,5.19612893,51.8671875,7.072582509,350.952381,289.2063492,61.74603175,8.090734921,6.181635005,4.66231792,8.119282188,331.6898263,2183.398935,21.49769017,0.984375,1.034001848,83.18490182,156.5420561,99.71962617,56.82242991,8.472419363,10.95723111,5.434266142,17.04703543,234.9350112,1460.431333,13.45915455,0.8359375,1.280542533,53.79265843,366.3302752,211.9266055,154.4036697,5.412206857,3.672837801,0.8515625,0.898043059,165.1436798,95.069734
39,2022-12-20_A_T02,SE020A,,34,23,2.017978353,355.9637449,0.227125,11,1.416666667,319651.591,171.8504833,0.553276642,0.562490357,0.150454953,1.410986974,12.53410572,38.23529412,26.5,31.38235294,7.487475124,8.541421565,7.408320862,47.94117647,7.124692672,324.7058824,262.0588235,62.64705882,22.33875198,21.20598198,18.57883864,25.3066974,354.801017,2390.462958,23.57020434,1.0,1.315676794,108.0913365,125.9375,65.9375,60.0,18.2961197,19.31501288,14.36306226,23.61509328,270.1532441,1782.383423,17.63310347,0.941176471,1.386294361,45.54251962,230.8333333,151.6666667,79.16666667,17.22145385,16.07314859,0.705882353,1.098612289,116.8926383,94.476646
40,2022-12-21_M_T02,SE021B,,252,3,12.26057413,2955.874139,5.07725,164,63.0,525175.6973,160.1261285,0.527447478,0.563821804,0.27432847,0.926106894,7.441567116,31.51190476,22.6468254,25.34920635,4.503510221,4.902043411,4.074343769,35.52380952,6.411441021,255.0396825,194.0079365,61.03174603,8.280547999,6.286733505,3.916601855,9.733099035,274.2920182,1824.999624,17.40934062,1.0,0.913598625,58.2448173,78.60465116,22.65116279,55.95348837,10.65826551,11.0119085,7.705713993,13.36163015,273.1921334,1656.238123,15.98651305,0.853174603,0.928622068,38.11740708,249.2485549,113.9884393,135.2601156,8.019011389,6.583566555,0.686507937,1.070237309,72.69176261,98.57453
41,2022-12-21_M_T03,SE021A,,117,16,8.214721431,1285.936973,0.723235294,28,6.882352941,751577.6031,186.6539966,0.569559619,0.602232252,0.221913144,1.023972203,13.45837705,35.73504274,28.82905983,28.34188034,5.68758306,8.554791328,7.800024538,51.05982906,10.00452086,292.5,234.3965517,58.10344828,11.47580612,11.07230156,8.709022035,14.64549012,393.1456835,2534.055948,24.78418993,0.991452991,1.059391576,91.68795469,137.6415094,82.73584906,54.90566038,7.990260876,10.55904498,5.43608009,15.98347985,255.6456417,1579.629717,15.00798407,0.905982906,1.202290718,52.72842287,356.1111111,214.8611111,141.25,6.627658397,4.527018241,0.615384615,1.167240795,122.8932809,96.635282
42,2023-01-03_A_T01,SE022B,,80,19,6.289956692,809.5710472,0.4849,14,4.0,425348.6335,168.5023856,0.380727891,0.613715573,0.153321698,1.400087683,9.05645488,38.5875,27.6625,31.175,6.169873884,6.25488559,6.581745589,48.3375,8.046651089,321.1688312,265.3246753,55.84415584,12.26459657,9.212271552,6.783103832,12.78204191,248.8600553,1583.470871,14.98241945,0.9625,0.888891758,87.75665921,110.1315789,55.65789474,54.47368421,7.447190058,8.911460905,5.256590386,12.50977728,204.9892209,1239.549812,12.01277629,0.95,1.558144618,53.96132682,332.3943662,152.3943662,180.0,6.218762636,4.249181969,0.8875,0.925642837,122.7210829,96.572318
43,2023-01-03_A_T03B,SE022A,,227,5,11.22062168,2706.511406,3.2975,111,37.83333333,352987.9174,135.4479699,0.490438946,0.576054695,0.235900104,1.035703205,6.376995494,35.11894273,24.55506608,25.66960352,4.587758345,5.029455823,4.074320713,33.55506608,6.024202901,226.9162996,162.6431718,64.27312775,12.10147713,7.296467081,6.377279385,7.945276894,272.0646429,1864.73123,18.4690207,1.0,0.960372843,55.73068539,65.78125,1.822916667,63.95833333,14.81887525,11.09015492,9.130159266,12.61804236,249.4514865,1722.570443,17.13753629,0.845814978,0.985015111,37.21298584,221.7368421,65.63157895,156.1052632,7.85609898,6.434518417,0.837004405,0.871486147,54.99637359,98.79062
44,2023-01-16_A_T05,SE023A,,109,20,7.80975781,1243.862349,0.542666667,13,5.19047619,359618.3938,152.3741866,0.528010916,0.62792992,0.232077822,1.070188535,10.19283809,34.13761468,26.88990826,27.63302752,6.300528433,8.09727494,4.454995239,44.16513761,8.831255754,279.0825688,223.3027523,55.77981651,9.22246851,8.671259419,7.024739877,10.21792664,276.4238824,1697.174384,16.84377776,1.0,0.926762032,74.150124,114.7,58.7,56.0,6.714515338,6.279430392,3.231001504,9.443989665,219.456714,1339.752871,13.19163863,0.917431193,1.065551426,59.28667641,310.6930693,78.31683168,232.3762376,5.419095161,2.75598398,0.926605505,0.958214758,87.63187298,95.140164
45,2023-01-16_A_T06,SE023B,,191,6,10.24249806,2092.630391,2.580285714,106,27.28571429,476266.5712,157.8488485,0.535205611,0.641766881,0.260687679,0.940649176,11.26714222,35.71204188,26.30366492,29.69633508,5.176043438,6.244741216,6.56118502,39.19371728,11.99472669,287.2251309,215.2879581,71.93717277,9.212646741,8.16655388,6.121913043,10.42714305,350.3033886,2612.307351,25.67837421,1.0,1.055046549,58.39158834,70.33557047,12.68456376,57.65100671,9.498996846,8.931340408,6.721940993,10.80180031,209.5027446,1346.569868,13.07061764,0.780104712,1.013876226,39.24481939,290.7692308,59.93589744,230.8333333,7.648329684,5.799873568,0.816753927,0.833850138,55.85577576,97.105994
46,2023-01-17_A_T02,SE024B,,135,9,8.096125426,1280.879924,1.5563,49,13.5,468162.6349,158.7225053,0.538124489,0.624587292,0.299647182,1.24758608,13.58581121,41.38518519,27.13333333,39.94074074,6.627647128,6.474794434,9.102513257,54.8962963,13.47825358,375.4887218,316.2406015,59.2481203,12.93905082,9.00315881,4.611156381,15.40979809,355.4185861,2333.939658,22.45967556,0.985185185,1.06283944,79.95737742,117.6612903,61.12903226,56.53225806,8.062253961,10.45941704,6.53067358,14.27808946,207.9564923,1279.127629,12.37164597,0.918518519,1.34871165,51.07093219,417.5609756,182.1138211,235.4471545,7.736656827,6.086222033,0.911111111,0.571188773,170.43346,98.981558
47,2023-01-19_A_T02,SE025A,,209,7,12.21577165,2596.328406,2.067,55,26.125,616730.0405,160.4816011,0.530535664,0.622985715,0.306350499,0.945465121,10.76596278,29.34449761,23.26315789,23.67464115,5.145349632,6.884740187,5.94467137,37.90430622,9.190718775,233.1578947,176.076555,57.08133971,8.840413968,8.509095082,6.285192251,11.1683117,258.5607338,1581.219514,15.64727383,1.0,0.996970469,60.45741866,113.5164835,59.12087912,54.3956044,7.172948271,10.95713387,7.015924974,14.79298688,195.3690233,1176.160208,11.59954047,0.870813397,1.03285202,40.14735568,244.3292683,97.98780488,146.3414634,11.64037021,8.512131602,0.784688995,1.023526321,78.76469958,93.704116
48,2023-01-26_M_T02,SE026A,,189,8,9.803390565,1988.393938,2.051444444,112,21.0,659879.2392,172.7448404,0.549092014,0.569544284,0.220774084,0.892624914,9.672203695,36.02116402,24.70899471,32.87301587,4.490975869,6.359176475,6.27034356,48.4021164,8.305489723,230.9625668,176.1497326,54.81283422,8.883409141,7.471058423,6.248447413,8.865176792,236.2335341,1429.462956,13.49314167,0.989417989,1.00098523,67.93464687,118.6335404,64.47204969,54.16149068,5.785989882,7.264982003,3.585041776,10.71458449,225.7646747,1388.746982,13.43328834,0.851851852,1.169535663,48.74189717,362.1818182,152.5454545,209.6363636,6.831316329,4.152313821,0.873015873,0.803668309,111.3098571,94.00409
49,2023-02-06_A_T01,SE027A,,200,7,9.454759222,2031.377528,2.551625,72,25.0,418663.6912,133.6745914,0.492022754,0.606143713,0.235783458,1.050708828,8.520233271,38.87,26.5,33.255,5.327579188,5.244997617,4.747628355,45.575,6.758281956,361.5897436,303.025641,58.56410256,14.33648733,9.933963038,6.626352377,15.22389375,324.3410718,2068.994834,19.23323295,0.975,0.905853474,79.55024793,121.1917098,60.3626943,60.82901554,9.476551299,9.162707775,5.056832407,13.09672946,296.9122791,1956.831911,17.98222013,0.965,1.378740821,52.51330484,344.3352601,166.7630058,177.5722543,6.460769389,3.955865959,0.865,1.040245624,133.857557,93.277704
50,2023-02-06_A_T02,SE027B,,126,30,7.039155301,1459.862069,0.439935484,23,4.064516129,691780.5472,200.8830408,0.581063318,0.574867564,0.253370792,1.159053643,9.912800081,36.55555556,25.16666667,26.3968254,6.217685421,6.619775568,6.128361553,39.03968254,7.210443037,313.4126984,249.9206349,63.49206349,9.42476365,9.600535955,7.120617443,12.64485134,326.0620286,2175.92803,21.48691475,1.0,1.019059657,77.19448432,128.9189189,68.1981982,60.72072072,8.815287335,10.69586906,5.981496652,14.99641938,236.6795939,1604.410381,15.77313107,0.880952381,1.164987358,47.19809416,310.1136364,154.4318182,155.6818182,6.804384048,4.654775759,0.698412698,1.007736706,112.9949512,93.661582
51,2023-02-07_A_T01,SE028A,,239,1,12.59525826,3088.957387,9.448,239,239.0,323865.4871,127.5353454,0.475714856,0.56568672,0.207490027,0.931827202,6.754335648,31.05020921,23.958159,23.73640167,4.113147351,3.943949123,3.987634289,37.05857741,4.759126848,269.8712446,214.4635193,55.40772532,13.67565949,9.687731587,7.62719542,13.37551601,275.7886147,1690.187384,14.89740306,0.974895397,0.878396997,62.85401498,97.38916256,42.90640394,54.48275862,12.52220435,15.54479136,11.41513093,18.80872614,208.632506,1260.064109,11.42919787,0.849372385,1.320112454,49.60515309,244.7297297,138.7837838,105.9459459,10.16025915,8.979814794,0.309623431,0.981888014,93.0264813,97.557132
52,2023-02-07_A_T02,SE028B,,251,6,10.86811871,2805.051982,3.220428571,115,35.85714286,514504.3041,151.1514369,0.524726829,0.585348056,0.238337889,1.00995127,7.548130249,35.31075697,24.43027888,27.88844622,5.693975623,5.617818082,3.708972911,39.90836653,7.250468437,260.56,199.48,61.08,14.69029759,13.65032411,11.48342398,15.29060497,255.3015029,1691.274341,15.50286239,0.996015936,1.054986631,78.18750795,96.16113744,40.61611374,55.5450237,9.735845399,9.804558529,6.762178195,12.27476231,241.2821904,1476.371692,14.21237561,0.84063745,1.313628717,47.59577629,267.7604167,90.20833333,177.5520833,6.527175522,4.808218791,0.764940239,0.813613119,100.5296304,96.176538
53,2023-02-07_A_T06,SE028C,,247,3,12.2324159,3150.070995,4.98675,142,61.75,172301.8039,96.83621911,0.407459524,0.648322851,0.159467086,0.385811015,12.34952538,30.67206478,24.87044534,24.27935223,5.02239408,5.53745226,7.089287321,32.84210526,6.718408485,279.2946058,223.6929461,55.60165975,20.02397926,12.40799576,7.811482305,19.34394897,306.8256235,1875.339049,17.90543451,0.975708502,0.543914781,74.94894758,100.591133,39.408867,61.18226601,7.826586331,8.103282774,4.888105668,11.23227665,274.4786779,1820.892842,17.48391612,0.821862348,1.302807217,53.77974897,265.9895833,119.5833333,146.40625,7.983996645,5.278661527,0.777327935,1.183472123,65.62863747,97.56173
54,2023-02-15_M_T04,SE030A,,111,19,6.879533388,1092.830284,0.66865,19,5.55,542637.313,189.5900774,0.571370047,0.627748339,0.212033987,1.046496288,15.36134049,39.1981982,29.18018018,35.02702703,7.392252847,9.702046035,4.829450679,54.42342342,10.93597217,302.3636364,245.2727273,57.09090909,8.620630657,9.019697778,6.49010596,11.24376003,281.5295541,1763.316184,15.34993417,0.990990991,0.993251773,104.3414611,104.0625,48.54166667,55.52083333,8.71460925,10.7537416,7.145428707,14.02596844,220.4532162,1380.227464,12.47928694,0.864864865,1.386294361,48.76769177,344.3010753,137.4193548,206.8817204,6.633541628,4.420901379,0.837837838,0.612882817,133.8584008,86.418026
55,2023-02-15_M_T05,SE030C,,71,19,5.709893489,700.0032888,0.45535,18,3.55,364958.8367,158.2620553,0.540038896,0.642136266,0.182970628,1.230730253,13.9086486,37.12676056,29.3943662,34.49295775,7.58970685,8.157738697,4.758604481,58.25352113,9.866315307,277.1830986,215.3521127,61.83098592,12.79892989,11.13486952,9.668417431,12.26128484,285.0080146,1925.598707,17.33815382,1.0,1.265108804,90.10452613,127.0967742,71.4516129,55.64516129,9.603692538,8.91954981,6.791831902,11.38335379,232.0405463,1411.101644,12.72619295,0.873239437,1.495493653,69.31431674,370.3125,154.53125,215.78125,6.711151557,4.812872242,0.901408451,1.078077686,131.9319153,98.611164
56,2023-02-15_A_T01,SE031A,,222,0,9.404388715,4175.548589,23.606,222,222.0,312079.568,121.9232559,0.453328727,0.647900359,0.253958136,1.181686833,7.091211835,40.81531532,25.78378378,39.73423423,4.135883365,4.012155866,4.769138693,52.24774775,5.847681405,249.1324201,188.1278539,61.00456621,6.417703847,5.307328674,3.913562043,6.879229485,239.5527948,1587.198302,15.35333228,0.986486486,1.013540776,57.42317321,99.62085308,41.23222749,58.38862559,8.370377646,8.426984159,4.739665507,11.0864084,246.0280676,1551.988976,15.21515127,0.95045045,1.065340361,40.74947551,404.2465753,185.9360731,218.3105023,5.646078182,3.27623567,0.986486486,0.564128864,118.8660868,97.924862
57,2023-02-27_A_T01,SE032B,,76,29,4.901960784,831.5247069,0.3196,12,2.533333333,274792.5625,149.1877473,0.521132783,0.614142422,0.199553117,0.950802784,9.766101131,35.18421053,24.28947368,31.73684211,5.215640765,4.698308177,6.048854657,44.59210526,6.493271075,208.75,155.15625,53.59375,15.49722596,8.982848233,7.262969926,10.89869901,219.5598368,1282.778909,12.51442009,0.842105263,1.110446746,91.04428867,63.7254902,10.19607843,53.52941176,11.43265656,9.117087419,7.237202672,10.99007335,182.2949367,1044.719163,10.20303441,0.671052632,0.997636371,59.14292374,318.2926829,131.2195122,187.0731707,7.301409762,5.238871288,0.539473684,1.188224447,96.42879648,93.791692
58,2023-02-27_A_T02,SE032A,,190,6,10.66666667,2103.035128,2.464285714,97,27.14285714,513049.1198,160.4298763,0.539081116,0.565073423,0.285764456,0.935983812,9.323192123,34.35263158,22.69473684,30.81052632,5.000722939,6.047311163,4.451598736,42.72105263,7.77249394,299.0909091,238.5561497,60.53475936,14.26732926,9.487313691,5.814680815,15.07301205,309.6838246,2007.770721,18.91778682,0.984210526,1.076430233,72.33853325,67.87878788,10.60606061,57.27272727,13.61967575,12.12504176,9.951147252,14.04911294,208.6233908,1328.818161,12.89317556,0.694736842,1.249055141,50.37781954,264.4285714,144.5714286,119.8571429,8.354002218,7.416944081,0.368421053,0.888820071,85.01572484,97.017806
59,2023-03-09_A_T05,SE033B,,217,6,10.2417241,2215.388234,2.943142857,130,31.0,308487.9481,121.6564164,0.468634496,0.650861934,0.213870674,0.814462541,8.875992353,36.49769585,27.30875576,28.26267281,6.318084952,5.32203201,3.368345223,36.8,5.878775383,312.6267281,251.7511521,60.87557604,10.36561227,9.343926141,7.333673696,12.66991356,403.4018409,2611.296178,25.86254857,1.0,0.809241957,62.98279938,152.5118483,89.66824645,62.8436019,8.027002424,9.099903459,4.651132618,13.86896308,300.3257692,1997.811459,19.70353865,0.97235023,1.010285455,41.18900606,341.4356436,178.6138614,162.8217822,6.208117386,4.176933311,0.930875576,0.859340923,117.3555966,99.084908
60,2023-03-15_A_T01,SE034C,,216,7,11.09930961,2496.890279,2.35375,80,27.0,580909.7608,170.9422999,0.545488106,0.57972259,0.275052488,1.003302109,8.930658756,33.20833333,25.27314815,25.81944444,5.876674308,5.723928114,4.408513614,36.55092593,8.251666446,260.9722222,197.2222222,63.75,13.77057804,13.33030011,11.09169972,16.52763729,411.2275065,2866.958166,24.56631781,1.0,0.944625355,74.57583244,106.2921348,47.52808989,58.76404494,9.487467353,10.06234625,5.887406994,13.92775547,286.8618762,1889.836211,16.89860081,0.824074074,1.355989012,53.21953731,284.7260274,150.7534247,133.9726027,8.13778746,5.639635906,0.675925926,0.974521676,91.42768395,94.765558
61,2023-03-15_A_T02,SE034B,,243,2,10.88625892,2608.51703,7.379333333,180,81.0,406962.1271,158.2058388,0.527254897,0.585517694,0.225949481,1.006325401,7.378712138,36.21399177,26.6090535,27.48971193,5.113877041,4.418377298,3.313971099,42.27572016,7.143020637,331.446281,267.4380165,64.00826446,9.696221305,8.8685626,6.568048417,12.06872373,408.1539342,2799.580698,26.04781824,0.995884774,1.131011817,66.43812139,104.587156,43.85321101,60.73394495,13.84719893,12.96444433,8.931990548,16.18642667,297.3865906,1954.185388,18.40374488,0.897119342,1.213313658,49.97305898,250.1363636,46.27272727,203.8636364,6.088168507,3.955716391,0.905349794,0.331174632,81.76306224,92.716472
62,2023-03-15_A_T06,SE034A,,67,19,5.917889286,715.2495042,0.40555,11,3.35,567906.6634,184.421199,0.573923865,0.635934271,0.047884721,1.250418302,12.93949799,38.26865672,26.74626866,29.80597015,8.276169872,7.126455407,7.338792462,49.26865672,8.006680214,339.4029851,275.8208955,63.58208955,11.80660499,9.986495711,6.58026822,14.46649015,385.7716081,2607.755101,25.77328053,1.0,0.945085634,90.91377902,129.6428571,67.14285714,62.5,10.1562253,13.17873345,8.823807445,17.81345519,251.6428593,1708.091891,16.80937497,0.835820896,1.338285142,48.25395194,305.106383,145.106383,160.0,8.704085833,6.453084717,0.701492537,0.98394938,125.8819498,98.546648
63,2023-03-16_A_T03,SE035B,,169,11,11.16449972,2179.971828,1.179333333,55,14.08333333,585895.5713,168.7031935,0.549825237,0.569735102,0.272644252,1.06446844,8.836936878,31.49704142,24.68047337,22.59763314,5.870520335,5.935922914,4.977249456,36.40828402,7.408146964,215.9756098,155.4878049,60.48780488,10.88190427,9.154353992,7.694574245,10.67460548,259.3014576,1745.605078,17.18318339,0.970414201,1.045855936,81.83653779,77.08955224,16.56716418,60.52238806,15.03517478,13.59834614,10.96685056,15.84293767,255.2612726,1709.713376,16.83069614,0.792899408,1.135898628,45.56158088,205.5652174,39.91304348,165.6521739,9.493489426,7.989955755,0.680473373,0.611907335,44.39928813,97.584542
64,2023-03-16_A_T06,SE035C,,170,8,9.513183393,1827.422402,1.892111111,115,18.88888889,475897.3059,146.2105319,0.510933462,0.577226591,0.21472612,1.124744429,7.960621074,36.62941176,26.65294118,32.64705882,5.239921947,4.356552556,4.417094819,44.64705882,9.215340002,292.0118343,232.7218935,59.28994083,9.980921273,10.69788829,9.127660297,11.9069023,219.7514716,1403.365571,11.65979921,0.994117647,1.137309579,66.89725303,126.4457831,67.34939759,59.09638554,7.304769185,6.499119177,4.331825102,9.271278327,227.9669846,1455.259115,12.49324816,0.976470588,1.19449406,47.66872456,356.9461078,189.760479,167.1856287,6.06474781,3.984968738,0.982352941,1.067227697,141.476187,93.220224
